측정일시,측정소명,이산화질소농도(ppm),오존농도(ppm),이산화탄소농도(ppm),아황산가스(ppm),미세먼지(㎍/㎥),초미세먼지(㎍/㎥)
20200712,서대문구,0.009,0.031,0.3,0.002,6,5
20200712,서울숲,0.009,0.021,0.3,0.004,13,5
20200712,서초구,0.01,0.033,0.1,0.002,12,5
20200712,성동구,0.008,0.029,0.3,0.002,13,9
20200712,성북구,0.015,0.025,0.5,0.002,13,5
20200712,세곡,0.021,0.016,0.5,0.002,13,6
20200712,송파구,0.011,0.029,0.3,0.002,13,8
20200712,시흥대로,0.032,0.014,0.6,0.003,20,10
20200712,신촌로,0.014,0.027,0.3,0.003,13,9
20200712,양천구,0.012,0.026,0.3,0.003,14,9
20200712,영등포구,0.014,0.026,0.2,0.002,14,8
20200712,영등포로,0.022,0.022,0.4,0.003,15,10
20200712,올림픽공원,0.006,0.025,0.1,0.004,12,8
20200712,용산구,0.008,0.026,0.3,0.002,12,8
20200712,은평구,0.007,0.033,0.2,0.003,9,6
20200712,자연사박물관,0.01,0.033,0.2,0.006,12,8
20200712,정릉로,0.012,0.027,0.2,0.003,13,8
20200712,종로,0.018,0.023,0.4,0.002,20,12
20200712,종로구,0.011,0.031,0.3,0.003,13,9
20200712,중구,0.014,0.027,0.3,0.002,15,10
20200712,중랑구,0.01,0.025,0.3,0.001,14,9
20200712,천호대로,0.017,0.025,0.4,0.003,14,8
20200712,청계천로,0.012,0.025,0.4,0.003,21,14
20200712,한강대로,0.014,0.024,0.4,0.003,19,10
20200712,행주,0.029,0.014,0.5,0.003,15,7
20200712,홍릉로,0.016,0.027,0.3,0.002,13,7
20200712,화랑로,0.019,0.031,0.3,0.003,14,8
20200713,강남구,0.016,0.022,0.3,0.002,7,6
20200713,강남대로,0.02,0.018,0.5,0.003,8,3
20200713,강동구,0.009,0.021,0.3,0.003,6,5
20200713,강변북로,0.005,0.032,0.5,0.002,5,4
20200713,강북구,0.007,0.025,0.3,0.002,9,5
20200713,강서구,0.011,0.027,0.3,0.002,7,5
20200713,공항대로,0.015,0.022,0.3,0.004,10,5
20200713,관악구,0.015,0.022,0.4,0.002,10,4
20200713,관악산,0.005,0.026,0.4,0.005,3,1
20200713,광진구,0.01,0.029,0.4,0.002,8,5
20200713,구로구,0.009,0.027,0.1,0.002,4,3
20200713,궁동,0.011,0.025,0.2,0.002,8,5
20200713,금천구,0.007,0.028,0.3,0.002,6,4
20200713,남산,0.016,0.027,0.2,0.001,5,3
20200713,노원구,0.005,0.033,0.3,0.002,16,5
20200713,도봉구,0.004,0.029,0.2,0.002,9,4
20200713,도산대로,0.017,0.017,0.5,0.002,7,4
20200713,동대문구,0.014,0.023,0.3,0.002,9,3
20200713,동작구,0.013,0.02,0.3,0.002,10,5
20200713,동작대로,0.02,0.02,0.3,0.004,7,3
20200713,마포구,0.012,0.023,0.3,0.002,9,4
20200713,마포아트센터,0.011,0.029,0.2,0.002,9,3
20200713,북한산,0.004,0.03,0.4,0.001,7,1
20200713,서대문구,0.005,0.031,0.3,0.001,4,2
20200713,서울숲,0.009,0.02,0.3,0.003,9,2
20200713,서초구,0.014,0.027,0.2,0.002,6,2
20200713,성동구,0.006,0.026,0.2,0.003,8,5
20200713,성북구,0.015,0.022,0.5,0.002,10,3
20200713,세곡,0.02,0.018,0.5,0.002,7,3
20200713,송파구,0.012,0.027,0.3,0.002,7,4
20200713,시흥대로,0.036,0.012,0.6,0.003,13,7
20200713,신촌로,0.015,0.021,0.3,0.002,14,10
20200713,양천구,0.012,0.023,0.3,0.003,9,5
20200713,영등포구,0.014,0.022,0.2,0.002,10,5
20200713,영등포로,0.018,0.021,0.4,0.003,9,5
20200713,올림픽공원,0.007,0.024,0.1,0.004,9,4
20200713,용산구,0.006,0.024,0.3,0.002,8,4
20200713,은평구,0.005,0.033,0.1,0.003,5,3
20200713,자연사박물관,0.008,0.031,0.2,0.006,7,4
20200713,정릉로,0.017,0.021,0.2,0.003,8,7
20200713,종로,0.02,0.018,0.4,0.002,15,8
20200713,종로구,0.011,0.026,0.3,0.003,9,6
20200713,중구,0.017,0.02,0.4,0.002,9,7
20200713,중랑구,0.008,0.026,0.3,0.001,8,5
20200713,천호대로,0.022,0.018,0.4,0.003,9,5
20200713,청계천로,0.014,0.019,0.5,0.003,13,11
20200713,한강대로,0.017,0.019,0.4,0.003,17,7
20200713,행주,0.026,0.019,0.5,0.003,7,3
20200713,홍릉로,0.019,0.021,0.3,0.002,9,5
20200713,화랑로,0.023,0.026,0.3,0.003,11,5
20200714,강남구,0.013,0.022,0.3,0.002,5,3
20200714,강남대로,0.017,0.017,0.4,0.003,8,3
20200714,강동구,0.009,0.02,0.3,0.003,6,2
20200714,강변북로,0.007,0.028,0.4,0.002,5,3
20200714,강북구,0.005,0.022,0.2,0.002,7,3
20200714,강서구,0.011,0.023,0.3,0.004,6,3
20200714,공항대로,0.02,0.016,0.4,0.004,13,5
20200714,관악구,0.014,0.021,0.3,0.002,7,2
20200714,관악산,0.007,0.013,0.4,0.005,5,1
20200714,광진구,0.008,0.029,0.4,0.002,5,1
20200714,구로구,0.011,0.024,0.2,0.002,5,1
